Severity,Start_Time,Start_Lat,Start_Lng,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,Stop,Traffic_Signal,Sunrise_Sunset,hour
2,2016-02-04 13:37:00,38.005135,-122.037445,71.1,51.0,30.1,10.0,Variable,4.6,Clear,0,0,0,0,0,0,0,1,13
2,2016-08-04 12:44:00,37.299049,-121.874687,64.0,73.0,29.9,7.0,West,3.5,Overcast,0,0,0,0,0,0,0,1,12
3,2016-07-10 13:21:00,37.554352,-121.916817,77.0,39.0,30.0,10.0,Variable,4.6,Clear,0,0,0,0,0,0,0,1,13
3,2016-05-07 09:31:00,25.820541,-80.206223,86.0,70.0,30.15,10.0,SE,11.5,Mostly Cloudy,0,0,0,0,0,0,0,1,9
2,2016-05-07 09:23:00,28.554111,-81.459404,86.0,72.0,30.18,10.0,SSW,6.9,Clear,0,0,1,0,0,0,0,1,9
2,2016-01-07 11:28:00,43.050831,-83.650558,70.0,61.0,29.93,10.0,NW,18.4,Mostly Cloudy,0,0,0,0,0,0,0,1,11
2,2017-10-01 08:27:00,33.855971999999994,-117.997543,55.9,97.0,30.15,5.0,ESE,5.8,Overcast,0,0,0,0,0,0,0,1,8
3,2016-05-08 15:33:00,42.356045,-83.080994,87.1,65.0,29.79,10.0,SSW,13.8,Partly Cloudy,0,0,0,0,0,0,0,1,15
3,2016-11-10 14:34:00,34.033669,-84.576927,71.6,33.0,30.29,10.0,ESE,6.9,Clear,0,0,0,0,0,0,0,1,14
3,2016-12-10 08:33:00,37.78699500000001,-122.38987,59.0,81.0,30.09,10.0,West,8.1,Overcast,0,0,0,0,0,0,0,1,8
3,2016-12-12 06:58:00,28.419392,-81.474068,66.9,97.0,30.11,0.0,SSW,8.1,Fog,0,0,0,0,0,0,0,0,6
3,2016-01-07 06:27:00,33.698792,-84.265854,75.9,85.0,29.98,10.0,SW,8.1,Mostly Cloudy,0,0,0,0,0,0,0,0,6
2,2016-12-04 08:26:00,41.241386,-95.991547,38.5,53.0,30.33,10.0,SE,10.4,Clear,0,0,0,0,0,0,0,1,8
3,2016-10-06 19:56:00,34.071651,-118.108109,69.8,60.0,29.91,10.0,South,11.5,Clear,0,0,0,0,1,0,0,1,19
3,2016-04-05 12:38:00,34.023933,-117.335358,77.0,36.0,29.91,6.0,WSW,5.8,Haze,0,0,0,0,0,0,0,1,12
3,2017-11-01 07:30:00,41.394402,-73.596306,41.0,82.0,30.22,10.0,SW,18.4,Scattered Clouds,0,0,0,0,0,0,0,1,7
2,2017-10-01 11:19:00,25.963003,-80.157547,72.0,43.0,30.41,10.0,ENE,16.1,Partly Cloudy,0,0,0,0,0,0,0,1,11
2,2016-01-09 06:16:00,42.78334,-86.057777,63.0,78.0,30.13,10.0,NNE,5.8,Overcast,0,0,0,0,0,0,1,0,6
3,2016-07-09 14:14:00,34.034954,-118.33371,72.0,68.0,30.0,8.0,SW,11.5,Partly Cloudy,0,0,0,0,0,0,0,1,14
3,2016-09-06 19:40:00,34.140312,-118.0168,71.6,64.0,29.89,10.0,SSW,6.9,Clear,0,0,0,0,0,0,0,1,19
2,2016-08-11 07:11:00,28.579342,-81.484177,64.9,78.0,30.19,10.0,North,5.8,Clear,0,0,0,0,0,0,0,1,7
2,2017-11-01 17:52:00,34.033314000000004,-118.162178,59.0,81.0,29.99,10.0,Variable,4.6,Partly Cloudy,0,0,1,0,0,0,1,0,17
3,2016-09-12 11:06:00,33.563351000000004,-117.180969,59.0,55.0,30.25,7.0,South,3.5,Clear,0,0,0,0,0,0,0,1,11
2,2016-02-12 15:13:00,34.383278000000004,-82.353127,57.9,32.0,30.17,10.0,West,4.6,Clear,0,0,0,0,0,0,0,1,15
2,2016-03-11 11:41:00,27.831486,-82.65509,77.0,66.0,30.19,10.0,ENE,11.5,Clear,0,0,0,0,0,0,0,1,11
2,2016-01-06 17:43:00,34.265896000000005,-118.459328,75.2,53.0,29.92,8.0,ESE,9.2,Clear,0,0,0,0,0,0,0,1,17
2,2016-05-04 21:33:00,37.395744,-122.028664,66.9,33.0,30.14,10.0,West,3.5,Clear,0,0,1,0,0,0,1,0,21
2,2016-07-10 08:37:00,42.929832,-85.666794,66.0,81.0,30.03,10.0,South,11.5,Mostly Cloudy,0,0,0,0,0,0,0,1,8
2,2016-01-11 07:04:00,42.98173900000001,-83.667946,53.1,80.0,29.93,10.0,South,12.7,Scattered Clouds,0,0,0,0,0,0,0,0,7
3,2016-12-05 22:00:00,33.8396,-118.263474,61.0,83.0,30.01,10.0,West,4.6,Clear,0,0,1,0,0,0,1,0,22
3,2016-09-07 20:57:00,37.700802,-121.92276,61.0,62.0,30.07,10.0,WSW,15.0,Clear,0,0,0,0,1,0,0,0,20
2,2016-06-06 03:18:00,34.156441,-118.255173,57.0,93.0,29.8,8.0,East,8.1,Overcast,0,0,0,0,0,0,0,0,3
2,2016-08-07 13:32:00,42.008213,-88.153969,84.0,40.0,29.82,10.0,WNW,17.3,Clear,0,0,0,0,0,0,1,1,13
3,2016-01-10 12:31:00,33.666203,-81.674118,77.0,39.0,30.12,10.0,West,9.2,Clear,0,0,0,0,0,0,0,1,12
3,2016-11-10 10:35:00,33.93779,-117.556152,71.1,63.0,30.09,10.0,West,9.2,Clear,0,0,0,0,0,0,0,1,10
3,2016-12-09 00:21:00,37.51466,-121.939888,61.0,78.0,29.97,10.0,SE,3.5,Overcast,0,0,0,0,0,0,0,0,0
2,2016-06-07 15:07:00,27.77404000000001,-82.728546,95.0,49.0,30.12,10.0,SE,6.9,Partly Cloudy,0,0,0,0,0,0,1,1,15
3,2016-01-12 05:44:00,27.338223,-82.446991,68.0,96.0,29.95,8.0,SE,4.6,Scattered Clouds,0,0,0,0,0,0,0,0,5
3,2016-05-08 07:02:00,33.741779,-84.391724,75.0,96.0,30.02,3.0,ESE,8.1,Overcast,0,0,0,0,0,0,0,1,7
2,2017-11-01 16:41:00,28.46526,-81.396873,72.0,55.0,30.3,10.0,East,8.1,Mostly Cloudy,0,0,1,0,0,0,1,1,16
2,2016-07-11 09:02:00,42.248711,-88.272369,54.0,75.0,30.33,9.0,South,8.1,Clear,0,0,0,0,0,0,0,1,9
2,2016-06-07 17:59:00,43.039665,-83.657791,90.0,38.0,29.76,10.0,SW,9.2,Clear,0,0,0,0,0,0,0,1,17
3,2017-06-01 16:38:00,41.817577,-71.416344,30.0,49.0,30.09,10.0,NW,6.9,Mostly Cloudy,0,0,0,0,0,0,0,0,16
3,2017-10-01 18:44:00,42.553341,-82.865234,43.0,93.0,29.44,7.0,South,28.8,Light Rain,0,0,0,0,0,0,0,0,18
2,2016-09-11 16:37:00,26.546566,-81.846771,80.1,47.0,29.98,10.0,West,6.9,Clear,0,0,1,0,0,0,1,1,16
2,2016-07-10 16:23:00,34.376392,-118.557716,89.0,8.0,28.98,10.0,SSE,12.0,Partly Cloudy,0,0,0,0,0,0,1,1,16
3,2016-02-09 21:54:00,34.055695,-118.451965,66.0,81.0,29.87,10.0,WSW,4.6,Mostly Cloudy,0,0,0,0,0,0,0,0,21
3,2017-07-01 19:10:00,38.769264,-121.24955,57.2,94.0,30.05,10.0,SSE,15.0,Mostly Cloudy,0,0,0,0,1,0,0,0,19
2,2016-12-04 13:18:00,38.30426,-122.254272,61.0,72.0,30.18,10.0,WSW,11.5,Overcast,0,0,0,0,0,0,0,1,13
3,2016-07-04 11:28:00,37.836426,-122.011894,71.1,42.0,29.9,10.0,West,12.7,Mostly Cloudy,0,0,0,0,1,0,0,1,11
2,2017-10-01 09:39:00,40.778961,-73.943428,28.9,51.0,30.63,10.0,SSE,3.5,Clear,0,0,0,0,0,0,0,1,9
3,2016-10-04 08:59:00,37.328579,-121.871277,55.9,90.0,29.91,5.0,NW,3.5,Light Rain,0,0,0,0,0,0,0,1,8
3,2016-02-07 14:26:00,33.970535,-118.375214,73.0,57.0,29.99,10.0,WSW,12.7,Partly Cloudy,0,0,0,0,1,0,0,1,14
3,2016-03-06 12:38:00,33.975231,-117.548668,100.0,11.0,29.89,10.0,WSW,9.2,Mostly Cloudy,0,0,0,0,0,0,0,1,12
3,2016-11-10 02:57:00,33.806305,-116.388283,69.1,51.0,29.88,10.0,SW,4.6,Clear,0,0,0,0,0,0,0,0,2
2,2017-06-01 10:58:00,28.330816,-82.649719,69.1,70.0,30.04,10.0,ESE,8.1,Clear,0,0,1,0,0,0,1,1,10
3,2017-06-01 10:46:00,42.914421,-85.765327,10.9,70.0,30.2,6.0,West,10.4,Light Snow,0,0,0,0,0,0,0,1,10
2,2016-05-08 11:41:00,27.122841,-82.384483,87.8,66.0,30.05,10.0,SSW,9.2,Partly Cloudy,0,0,1,0,0,0,0,1,11
2,2016-08-06 18:13:00,33.994129,-117.898132,72.0,61.0,29.81,10.0,Variable,6.9,Clear,0,0,0,0,0,0,0,1,18
3,2016-04-08 19:13:00,33.904762,-84.276924,84.0,58.0,29.93,10.0,WSW,11.5,Thunderstorm,0,0,0,0,0,0,0,1,19
2,2016-04-06 03:07:00,33.969947999999995,-118.072418,80.6,51.0,29.96,5.0,SW,6.9,Haze,0,0,0,0,0,0,0,0,3
2,2016-10-10 11:02:00,41.868889,-88.091995,61.0,60.0,30.35,10.0,Variable,3.5,Clear,0,0,1,0,0,0,1,1,11
2,2017-10-01 09:53:00,38.291058,-121.312126,53.1,96.0,29.95,9.0,SSE,17.3,Light Rain,0,0,0,0,0,0,0,1,9
3,2017-11-01 08:25:00,34.066998,-117.453285,52.0,100.0,30.02,2.0,Variable,3.5,Rain,0,0,0,0,0,0,0,1,8
3,2016-08-07 15:50:00,33.748383000000004,-84.385193,93.9,49.0,29.99,10.0,WSW,9.2,Scattered Clouds,0,0,0,0,0,0,0,1,15
2,2016-10-10 21:05:00,43.011978000000006,-83.723152,48.9,77.0,30.36,10.0,South,5.8,Clear,0,0,0,0,0,0,0,0,21
2,2016-09-09 16:59:00,42.919498,-83.730751,78.1,71.0,29.96,10.0,South,6.9,Partly Cloudy,0,0,0,0,0,0,0,1,16
3,2016-11-07 15:54:00,26.062872,-80.163872,90.0,61.0,30.07,10.0,ESE,13.8,Mostly Cloudy,0,0,0,0,0,0,0,1,15
3,2016-05-09 16:36:00,42.493935,-83.397568,82.9,53.0,30.11,10.0,South,9.2,Scattered Clouds,0,0,0,0,0,0,0,1,16
3,2017-11-01 08:33:00,40.682961,-73.805679,46.0,71.0,30.33,10.0,SW,13.8,Partly Cloudy,0,0,0,0,0,0,0,1,8
3,2017-03-01 07:33:00,33.796768,-84.393661,57.0,93.0,29.85,10.0,South,4.6,Partly Cloudy,0,0,0,0,0,0,0,0,7
3,2016-11-09 13:23:00,34.000786,-117.352219,89.1,24.0,29.98,10.0,West,8.1,Clear,0,0,0,0,1,0,0,1,13
3,2016-10-03 06:12:00,39.896893,-83.723129,55.9,100.0,30.03,10.0,South,4.6,Overcast,0,0,0,0,0,0,0,0,6
2,2016-04-11 10:30:00,37.358067,-121.571442,62.1,67.0,30.15,10.0,SW,4.6,Clear,0,0,0,0,0,0,0,1,10
3,2016-06-10 16:13:00,42.277233,-83.156525,78.1,62.0,30.17,10.0,SSE,8.1,Scattered Clouds,0,0,0,0,1,0,0,1,16
2,2016-05-05 13:35:00,38.553505,-121.409332,62.6,63.0,29.87,10.0,South,5.8,Overcast,0,0,0,0,0,0,0,1,13
2,2016-02-08 11:02:00,37.969894,-121.922874,71.1,53.0,29.96,10.0,NNW,11.5,Clear,0,0,0,0,0,0,0,1,11
2,2016-08-07 15:38:00,34.178562,-118.88176,73.9,64.0,29.99,10.0,WSW,10.4,Clear,0,0,0,0,1,0,0,1,15
2,2017-05-01 15:53:00,28.682467,-81.527237,73.9,46.0,29.89,10.0,WNW,12.7,Clear,0,0,1,0,0,0,1,1,15
2,2016-04-09 16:30:00,38.449287,-122.725983,84.0,22.0,29.73,10.0,South,8.1,Partly Cloudy,0,0,0,0,1,0,0,1,16
2,2016-05-07 01:23:00,34.27245300000001,-118.556114,62.0,90.0,29.15,10.0,E,6.0,Partly Cloudy,0,0,0,0,0,0,0,0,1
3,2016-03-10 09:36:00,34.072189,-118.090675,66.2,60.0,30.05,10.0,SSW,3.5,Scattered Clouds,0,0,0,0,1,0,0,1,9
2,2016-06-06 18:26:00,34.06002,-117.878235,78.8,42.0,29.82,10.0,WSW,11.5,Clear,0,0,0,0,0,0,0,1,18
2,2016-08-07 12:17:00,34.253693,-117.173798,87.8,27.0,29.99,5.0,West,5.8,Haze,0,0,0,0,0,0,0,1,12
3,2016-05-10 11:23:00,33.802788,-118.120323,70.0,61.0,29.95,10.0,Variable,3.5,Mostly Cloudy,0,0,0,0,0,0,0,1,11
2,2016-08-08 07:24:00,33.988476,-117.905663,70.0,73.0,29.81,9.0,SSW,5.8,Overcast,0,0,0,0,0,0,1,1,7
2,2017-05-01 18:25:00,38.018757,-121.937096,42.1,62.0,30.05,10.0,ESE,4.6,Clear,0,0,0,0,0,0,0,0,18
2,2016-11-06 13:54:00,37.953571,-121.309471,87.1,20.0,29.88,9.0,NNW,12.7,Clear,0,0,0,0,1,0,0,1,13
2,2016-08-10 00:11:00,41.861187,-87.9589,48.0,66.0,30.21,10.0,WNW,8.1,Clear,0,0,0,0,0,0,0,0,0
2,2016-04-10 12:34:00,38.55978,-121.467308,69.1,44.0,30.0,10.0,WNW,9.2,Clear,0,0,0,0,0,0,0,1,12
2,2016-03-12 00:08:00,37.615181,-120.98172,39.0,86.0,30.23,2.5,ESE,4.6,Clear,0,0,0,0,0,0,0,0,0
3,2016-01-12 21:29:00,38.642693,-121.429085,46.4,57.0,30.15,10.0,NW,13.8,Clear,0,0,0,0,0,0,0,0,21
2,2016-10-09 04:16:00,34.266048,-118.467438,66.2,64.0,30.08,10.0,East,5.8,Clear,0,0,0,0,0,0,0,0,4
2,2016-02-05 16:36:00,33.948681,-118.122757,69.1,57.0,29.94,10.0,WNW,13.8,Clear,0,0,0,0,0,0,0,1,16
3,2016-08-04 15:47:00,38.255756,-122.064438,68.2,68.0,29.82,10.0,SW,16.1,Partly Cloudy,0,0,0,0,0,0,0,1,15
2,2017-05-01 09:59:00,28.360031,-80.772171,66.2,83.0,29.95,7.0,West,6.9,Mostly Cloudy,0,0,0,0,0,0,0,1,9
2,2016-09-04 12:50:00,38.582134,-121.186691,59.0,94.0,29.93,5.0,SSW,8.1,Overcast,0,0,0,0,0,0,0,1,12
2,2016-07-04 17:45:00,33.957844,-117.859795,64.4,64.0,29.92,10.0,East,8.1,Scattered Clouds,0,0,0,0,0,0,0,1,17
3,2016-04-11 14:51:00,33.930939,-118.178909,75.9,52.0,30.02,10.0,WSW,11.5,Clear,0,0,0,0,0,0,0,1,14
3,2016-04-10 08:52:00,37.69278,-122.101685,61.0,54.0,30.06,10.0,NE,5.8,Overcast,0,0,0,0,0,0,0,1,8
2,2016-06-12 11:23:00,37.950935,-121.286102,53.1,69.0,30.09,10.0,WSW,12.7,Clear,0,0,0,0,1,0,0,1,11
2,2016-11-10 20:09:00,41.871273,-87.934669,62.1,62.0,30.04,10.0,South,6.9,Partly Cloudy,0,0,1,0,0,0,0,0,20
2,2016-03-11 18:50:00,28.490835,-82.575462,75.9,64.0,30.12,10.0,NNE,6.9,Partly Cloudy,0,0,0,0,0,0,0,0,18
2,2016-05-12 11:27:00,41.868011,-88.111549,32.0,88.0,30.04,1.0,South,16.1,Overcast,0,0,0,0,0,0,0,1,11
2,2016-04-11 08:57:00,27.338142,-82.452469,72.0,78.0,30.11,10.0,NE,3.5,Clear,0,0,0,0,0,0,1,1,8
2,2016-08-08 10:41:00,28.632721000000004,-81.435478,82.9,79.0,29.99,10.0,SSW,10.4,Mostly Cloudy,0,0,0,0,0,0,1,1,10
3,2016-05-08 17:21:00,33.846611,-118.205406,79.0,58.0,29.81,10.0,WNW,10.4,Clear,0,0,0,0,0,0,0,1,17
2,2016-11-10 14:38:00,38.65366,-121.350479,73.4,38.0,30.01,10.0,WSW,4.6,Clear,0,0,0,0,0,0,1,1,14
2,2016-05-10 14:28:00,34.023762,-117.556992,78.1,33.0,29.82,10.0,Variable,6.9,Clear,0,0,0,0,0,0,0,1,14
2,2016-05-08 10:37:00,26.062653,-80.354233,90.0,54.0,30.06,10.0,SSE,6.9,Clear,0,0,0,0,0,0,0,1,10
3,2016-01-09 13:24:00,26.304499,-80.119743,88.0,75.0,29.95,10.0,SSE,16.1,Partly Cloudy,0,0,0,0,0,0,0,1,13
2,2016-08-07 12:27:00,27.915237,-82.713509,82.0,69.0,30.15,10.0,West,6.9,Thunderstorm,0,0,0,0,0,0,0,1,12
3,2016-03-04 12:45:00,33.899551,-118.057343,80.1,39.0,30.02,10.0,SSW,9.2,Clear,0,0,0,0,0,0,0,1,12
3,2016-08-07 16:37:00,33.737194,-84.230675,93.9,44.0,29.93,10.0,West,11.5,Mostly Cloudy,0,0,0,0,0,0,0,1,16
2,2016-12-07 20:57:00,28.499002,-81.396805,81.0,77.0,30.15,10.0,WSW,9.2,Light Rain,0,0,1,0,0,0,0,0,20
3,2016-06-07 20:17:00,33.911213000000004,-118.16568,70.0,68.0,29.93,10.0,WNW,10.4,Clear,0,0,0,0,0,0,0,0,20
3,2016-03-05 18:20:00,33.009910999999995,-117.263916,63.0,78.0,29.91,10.0,West,10.4,Clear,0,0,0,0,0,0,0,1,18
2,2016-08-07 20:56:00,38.663132,-121.382828,77.0,39.0,29.92,10.0,South,9.2,Clear,0,0,1,0,0,0,1,0,20
2,2016-05-07 15:21:00,41.844402,-88.077408,84.9,55.0,29.88,10.0,West,10.4,Scattered Clouds,0,0,1,0,0,0,1,1,15
2,2016-01-08 18:54:00,34.150574,-117.34066,89.6,29.0,29.92,5.0,WSW,13.8,Haze,0,0,0,0,0,0,0,1,18
2,2016-07-08 01:23:00,38.25766,-122.779564,50.0,100.0,29.89,8.0,North,3.5,Clear,0,0,0,0,0,0,0,0,1
2,2017-04-01 13:55:00,28.192148,-81.438644,77.0,54.0,29.85,10.0,West,11.5,Clear,0,0,0,0,0,0,0,1,13
2,2016-11-06 14:53:00,34.000702000000004,-117.844833,62.6,88.0,30.01,4.0,SSW,8.1,Overcast,0,0,0,0,0,0,0,1,14
2,2017-10-01 08:28:00,33.928509000000005,-118.291595,54.0,93.0,30.15,1.8,NE,3.5,Light Rain,0,0,0,0,1,0,0,1,8
2,2016-04-11 12:40:00,25.924873,-80.309303,80.1,60.0,30.06,10.0,NNE,9.2,Mostly Cloudy,0,0,0,0,0,0,1,1,12
2,2017-12-01 13:57:00,41.859257,-88.07637,24.1,77.0,30.2,10.0,NW,11.5,Overcast,0,0,1,0,0,0,1,1,13
3,2016-07-06 19:39:00,34.067448,-117.981911,69.8,60.0,29.88,10.0,SSW,6.9,Clear,0,0,0,0,0,0,0,1,19
3,2016-11-08 18:55:00,38.631535,-90.234802,90.0,61.0,29.87,10.0,SSE,6.9,Clear,0,0,0,0,0,0,0,1,18
2,2016-02-11 07:32:00,27.446436,-82.493042,68.0,87.0,30.15,8.0,NE,5.8,Clear,0,0,0,0,0,0,1,0,7
3,2017-11-01 19:36:00,42.395485,-82.989052,48.0,96.0,29.75,6.0,South,18.4,Light Rain,0,0,0,0,1,0,0,0,19
2,2016-12-05 19:49:00,33.880604,-117.613068,66.9,70.0,29.99,10.0,West,11.5,Clear,0,0,0,0,0,0,0,0,19
3,2016-09-05 11:23:00,33.651844,-117.760948,63.0,67.0,30.0,10.0,WSW,3.5,Overcast,0,0,0,0,0,0,0,1,11
2,2016-08-08 06:33:00,34.028934,-84.556847,75.2,89.0,29.9,10.0,ESE,9.2,Overcast,0,0,1,0,0,0,1,0,6
3,2017-09-01 07:44:00,40.886654,-73.815353,18.0,50.0,30.7,10.0,NW,4.6,Mostly Cloudy,0,0,0,0,0,0,0,1,7
2,2016-09-12 12:48:00,37.8311,-121.606956,64.0,70.0,30.19,10.0,West,6.9,Mostly Cloudy,0,0,0,0,0,1,0,1,12
2,2016-11-06 13:47:00,34.103935,-118.319847,68.0,68.0,29.97,10.0,Variable,4.6,Overcast,0,0,0,0,1,0,0,1,13
2,2016-11-07 07:39:00,33.970046999999994,-84.550308,73.0,87.0,30.08,10.0,SSW,2.3,Mostly Cloudy,0,0,1,0,0,0,0,1,7
3,2016-11-10 18:44:00,42.478367,-83.428123,64.0,44.0,30.22,10.0,SE,4.6,Clear,0,0,0,0,0,0,0,1,18
3,2016-01-12 14:38:00,33.754379,-84.3787,57.0,33.0,30.02,10.0,West,10.4,Clear,0,0,0,0,0,0,0,1,14
3,2016-09-09 18:59:00,27.872206,-82.608246,89.1,65.0,29.96,10.0,ENE,8.1,Mostly Cloudy,0,0,0,0,0,0,0,1,18
3,2016-03-12 10:46:00,37.75386,-122.208138,55.9,67.0,30.28,10.0,West,5.8,Partly Cloudy,0,0,0,0,0,0,0,1,10
2,2016-04-06 19:55:00,33.993885,-118.069824,75.2,47.0,29.92,10.0,SSW,10.4,Clear,0,0,0,0,0,0,0,1,19
2,2016-03-10 16:38:00,34.029854,-117.837318,71.6,41.0,29.94,10.0,WSW,11.5,Clear,0,0,0,0,0,0,1,1,16
3,2016-11-10 15:50:00,43.013809,-83.634682,69.1,51.0,30.19,10.0,South,10.4,Clear,0,0,0,0,0,0,0,1,15
2,2016-03-06 17:49:00,34.080215,-118.291695,84.0,43.0,29.87,10.0,Variable,3.5,Clear,0,0,0,0,0,0,0,1,17
2,2016-12-07 22:10:00,43.11685900000001,-83.617668,75.0,82.0,29.9,10.0,South,6.9,Scattered Clouds,0,0,0,0,0,0,0,0,22
2,2017-10-01 00:25:00,41.263023,-96.13884,34.9,82.0,29.5,10.0,SE,8.1,Clear,0,0,1,0,0,0,1,0,0
3,2017-10-01 22:13:00,42.480434,-82.916725,48.0,86.0,29.46,10.0,WSW,32.2,Overcast,0,0,0,0,0,0,0,0,22
2,2016-05-06 04:39:00,34.031665999999994,-117.758392,57.2,94.0,29.93,1.8,West,4.6,Clear,0,0,0,0,0,0,0,0,4
2,2016-01-11 13:42:00,38.675846,-122.592041,66.0,56.0,30.07,10.0,North,4.6,Mostly Cloudy,0,0,0,0,0,0,0,1,13
2,2016-10-10 12:27:00,38.697781,-121.40136,78.8,24.0,29.95,9.0,SE,5.8,Clear,0,0,0,0,0,0,0,1,12
3,2016-05-10 11:11:00,33.72221,-117.974762,70.2,60.0,29.95,10.0,Variable,4.6,Mostly Cloudy,0,0,0,0,1,0,0,1,11
2,2016-10-08 13:52:00,38.61365900000001,-121.410706,87.8,24.0,29.85,8.0,SSW,10.4,Clear,0,0,0,0,0,0,0,1,13
3,2016-01-11 08:32:00,27.298746,-82.448219,70.0,81.0,30.11,10.0,NE,4.6,Clear,0,0,0,0,0,0,0,1,8
1,2016-09-11 20:29:00,37.428596,-122.178116,73.4,65.0,30.01,10.0,NNW,9.2,Clear,0,0,1,0,0,1,0,0,20
2,2016-05-07 09:53:00,25.790384,-80.203873,86.0,70.0,30.15,10.0,SE,11.5,Mostly Cloudy,0,0,0,0,0,0,0,1,9
2,2016-02-09 12:06:00,32.802589000000005,-117.048714,80.6,45.0,29.92,7.0,WSW,8.1,Clear,0,0,0,0,0,0,0,1,12
3,2016-03-05 12:05:00,37.422367,-122.226334,59.0,82.0,30.01,10.0,NNE,8.1,Overcast,0,0,0,0,0,0,0,1,12
3,2016-05-06 12:34:00,34.233181,-117.420189,93.2,19.0,29.87,7.0,West,8.1,Scattered Clouds,0,0,0,0,0,0,0,1,12
2,2016-11-10 07:40:00,41.979645,-88.136024,57.0,77.0,30.21,10.0,South,8.1,Partly Cloudy,0,0,1,0,0,0,1,1,7
3,2016-05-12 07:55:00,40.792984,-73.823837,42.1,89.0,30.01,3.0,South,6.9,Light Rain,0,0,1,0,1,1,0,1,7
2,2016-10-10 22:41:00,43.023556,-83.732269,44.1,89.0,30.36,10.0,SSE,5.8,Clear,0,0,0,0,0,0,0,0,22
2,2016-12-10 11:33:00,27.262394,-82.520645,84.9,53.0,30.05,10.0,NE,10.4,Clear,0,0,0,0,0,0,1,1,11
2,2017-11-01 07:50:00,38.51088,-121.334976,50.0,94.0,29.85,3.0,South,10.4,Mostly Cloudy,0,0,0,0,0,0,0,1,7
2,2017-05-01 11:11:00,28.450008,-81.477859,69.1,63.0,29.96,10.0,Variable,3.5,Scattered Clouds,0,0,1,0,0,0,1,1,11
3,2016-11-10 08:25:00,33.92284,-84.485298,49.6,81.0,30.35,10.0,ENE,2.3,Partly Cloudy,0,0,0,0,0,0,0,1,8
3,2017-11-01 10:05:00,27.87898400000001,-82.65892,63.0,81.0,30.38,10.0,ENE,5.8,Clear,0,0,0,0,0,0,0,1,10
3,2016-05-07 13:44:00,33.70348,-84.170181,81.0,69.0,30.1,10.0,West,8.1,Mostly Cloudy,0,0,0,0,0,0,0,1,13
3,2017-10-01 15:23:00,38.025494,-122.259544,57.9,81.0,29.76,6.0,SSW,16.1,Rain,0,0,0,0,1,0,0,1,15
2,2016-10-08 23:53:00,34.422211,-118.584595,64.0,90.0,29.11,10.0,SE,3.0,Fair,0,0,1,0,0,0,0,0,23
2,2016-01-06 23:42:00,34.437222,-119.852982,57.0,93.0,29.96,7.0,SE,5.8,Overcast,0,0,1,0,0,0,1,0,23
3,2016-09-12 15:45:00,42.35878,-83.076508,30.9,46.0,30.4,10.0,WNW,8.1,Overcast,0,0,0,0,0,0,0,1,15
2,2017-02-01 19:41:00,43.066437,-83.849152,37.9,89.0,30.09,6.0,ENE,4.6,Light Rain,0,0,0,0,0,0,0,0,19
3,2016-03-08 12:30:00,34.187027,-118.47422,87.1,39.0,29.94,10.0,ESE,6.9,Clear,0,0,0,0,0,0,0,1,12
2,2017-10-01 17:18:00,28.565428000000004,-81.194832,64.0,78.0,30.39,8.0,SSE,6.9,Light Rain,0,0,1,0,0,0,1,1,17
2,2016-02-08 06:07:00,25.781893,-80.417206,80.1,94.0,30.04,7.0,NE,5.8,Overcast,0,0,0,0,0,0,0,0,6
2,2016-12-09 19:27:00,37.96633900000001,-121.739464,59.0,62.0,29.84,10.0,SW,13.8,Mostly Cloudy,0,0,0,0,0,0,0,0,19
2,2017-10-01 07:07:00,42.355785,-89.174225,39.0,86.0,29.57,10.0,South,18.4,Light Drizzle,0,0,0,0,0,0,0,0,7
2,2016-12-11 19:38:00,38.562984,-121.641647,64.4,73.0,30.12,5.0,NNW,5.8,Clear,0,0,0,0,0,0,0,0,19
2,2016-11-07 17:04:00,33.868973,-117.676956,84.0,46.0,29.82,10.0,WNW,15.0,Clear,0,0,0,0,0,0,0,1,17
2,2016-11-07 19:22:00,33.916206,-118.231674,73.0,68.0,29.84,10.0,WSW,10.4,Clear,0,0,1,0,0,0,1,1,19
3,2016-01-11 16:05:00,34.07291,-118.466553,66.0,68.0,29.98,10.0,WSW,9.2,Clear,0,0,0,0,0,0,0,1,16
2,2016-08-06 19:33:00,32.825542,-116.90152,64.4,77.0,29.86,10.0,SSW,5.8,Clear,0,0,0,0,0,0,1,1,19
2,2016-06-07 15:35:00,41.847118,-87.942802,89.1,48.0,29.75,10.0,West,10.4,Mostly Cloudy,0,0,0,0,0,0,0,1,15
3,2016-10-09 16:18:00,37.932465,-122.403297,84.9,31.0,29.93,10.0,WNW,11.5,Clear,0,0,0,0,0,0,0,1,16
2,2016-04-04 20:34:00,33.607113,-117.655327,63.0,72.0,30.06,10.0,SSW,5.8,Partly Cloudy,0,0,1,0,0,0,1,0,20
2,2017-09-01 04:39:00,34.221661,-119.101959,55.9,93.0,30.08,2.5,NNW,6.9,Rain,0,0,0,0,0,0,0,0,4
3,2016-12-04 20:50:00,34.025379,-118.466339,60.1,80.0,30.14,10.0,SW,3.5,Clear,0,0,0,0,0,0,0,0,20
